ABINSPAY,ABMEDGOV1,ABHELP1,ABHELP2,ABHELP3,ABHELP4,ABMORAL,ABSTATE1,ABSTATE2,SEX,RACE,CLASS,PARTYID,ID
0,0,0,0,0,0,0,0,0,1,1,2,5,2060
0,1,0,0,0,0,0,0,0,2,1,1,2,2061
0,1,0,0,0,0,0,0,0,2,1,2,0,2063
0,1,0,0,0,0,0,0,0,2,1,2,5,2064
0,0,0,0,0,0,0,0,0,1,3,2,4,2066
0,1,0,0,0,0,0,0,0,1,3,3,4,2067
0,0,0,0,0,0,0,0,1,2,1,2,2,2068
0,0,0,0,0,0,0,1,0,2,1,3,4,2069
0,1,1,0,0,0,0,1,0,2,1,1,2,2070
1,1,0,0,0,0,0,0,0,2,1,1,4,2071
1,0,0,0,0,0,0,0,0,2,1,2,1,2072
0,1,0,0,0,0,0,0,0,2,1,2,2,2073
0,0,0,0,0,0,0,0,0,1,1,2,4,2074
0,1,0,0,0,0,0,0,0,2,1,2,4,2075
0,0,0,0,0,0,0,0,0,2,1,2,1,2076
0,1,0,0,0,0,0,0,0,1,1,2,2,2077
0,0,0,0,0,0,0,0,0,2,1,2,3,2078
0,1,0,0,0,0,0,0,0,1,2,1,2,2080
0,0,0,0,0,0,0,0,0,2,1,2,3,2081
0,0,0,0,0,0,0,0,0,2,1,3,6,2082
0,1,0,0,0,0,0,1,0,1,1,3,7,2083
0,0,0,0,0,0,0,1,1,2,1,3,5,2085
0,0,0,0,0,0,0,0,0,2,1,2,5,2086
0,1,0,0,0,0,0,1,0,1,1,2,5,2087
0,1,0,0,0,0,0,0,0,1,1,3,0,2092
0,0,0,0,0,0,0,0,0,1,1,3,5,2093
0,0,0,0,0,0,0,1,0,2,1,2,6,2096
0,0,0,0,0,0,0,0,1,2,1,3,2,2100
0,0,0,0,0,0,0,1,1,1,1,2,3,2103
0,1,0,0,0,0,0,1,0,1,3,3,2,2105
0,1,0,0,0,0,0,0,0,2,1,3,6,2108
0,0,0,0,0,0,0,0,0,2,1,3,5,2109
0,1,0,0,0,0,1,1,0,2,1,2,3,2111
0,1,0,0,0,0,0,1,0,2,1,1,3,2112
1,0,0,0,0,0,0,1,1,2,1,3,3,2113
0,1,0,0,0,0,0,0,0,1,1,3,3,2114
0,1,0,0,0,0,0,0,0,2,2,3,1,2115
0,1,0,0,0,0,0,0,0,1,1,1,5,2116
0,0,0,0,0,0,0,0,0,2,1,3,3,2117
0,1,0,0,0,0,0,0,0,2,1,3,5,2118
0,1,0,0,0,0,0,0,0,2,1,2,3,2119
0,0,0,0,0,0,0,1,0,2,1,3,4,2120
0,1,0,0,0,0,0,0,0,2,2,2,1,2121
0,1,0,0,0,0,0,0,0,2,1,2,5,2122
0,0,0,0,0,0,0,0,0,1,1,3,5,2123
0,1,0,0,0,0,0,0,0,1,1,2,3,2124
0,0,0,0,0,0,0,0,0,2,2,2,2,2125
0,0,0,0,0,0,0,1,0,2,1,2,5,2126
0,1,0,0,0,0,0,0,0,2,1,3,4,2127
0,0,0,0,0,0,0,0,0,2,1,3,5,2128
0,1,0,0,0,0,0,0,0,2,1,2,1,2129
0,0,0,0,0,0,0,0,0,1,1,2,1,2130
0,1,0,0,0,0,0,1,0,1,1,3,1,2131
0,1,0,0,0,0,0,0,0,2,1,2,6,2132
0,0,0,0,0,0,0,0,0,2,1,2,0,2133
0,1,0,0,0,0,0,0,0,1,1,3,4,2134
0,0,0,0,0,0,0,0,0,2,1,2,2,2135
0,1,0,0,0,0,0,0,0,2,1,1,1,2136
0,0,0,0,0,0,0,0,0,2,1,2,5,2137
0,0,0,0,0,0,0,0,0,2,1,1,3,2139
0,0,0,0,0,0,0,0,0,2,1,1,4,2140
0,0,0,0,0,0,0,1,0,2,1,2,2,2141
0,1,0,0,0,0,0,0,0,2,1,2,3,2142
0,1,0,0,0,0,0,0,0,1,1,2,4,2144
0,0,0,0,0,0,0,0,0,1,1,2,7,2145
0,1,0,0,0,0,0,1,0,1,1,2,0,2146
1,1,0,0,0,0,0,0,0,2,1,3,6,2148
0,0,0,0,0,0,0,0,0,1,1,2,6,2149
0,1,0,0,0,0,0,1,1,1,1,1,4,2150
0,1,0,0,0,0,0,1,0,1,1,2,3,2151
0,1,0,0,0,0,1,1,0,2,1,2,5,2152
0,1,0,0,0,0,0,1,1,2,1,2,3,2153
0,0,0,0,0,0,0,1,1,2,1,3,1,2154
0,1,0,0,0,0,0,0,0,2,2,3,1,2155
0,1,0,0,0,0,0,0,0,1,1,3,0,2157
0,0,0,0,0,0,0,1,0,2,2,2,3,2159
0,1,0,0,0,0,0,1,1,2,1,2,5,2160
0,1,0,1,0,0,1,0,0,2,1,2,2,2161
0,1,0,0,0,0,0,0,0,1,1,3,4,2162
0,0,0,0,0,0,0,1,0,1,1,3,4,2163
0,1,0,0,0,0,0,0,0,1,1,3,2,2164
0,0,0,0,0,0,0,0,0,2,1,2,2,2165
0,0,0,0,0,0,0,1,0,1,1,2,5,2166
0,1,0,0,0,0,0,0,0,1,2,2,1,2167
0,1,0,0,0,0,0,0,0,2,2,2,4,2168
0,0,0,0,0,0,0,0,0,2,3,3,4,2169
0,1,0,0,0,0,0,0,0,2,1,2,4,2170
0,0,0,0,0,0,0,1,0,1,1,3,6,2171
0,1,0,0,0,0,0,0,0,2,1,2,0,2172
0,0,0,0,0,0,0,0,0,2,1,2,3,2174
0,0,0,0,0,0,0,0,0,2,3,2,1,2175
0,0,0,0,0,0,0,0,0,2,1,2,0,2176
0,1,0,0,0,0,0,0,0,1,1,3,6,2177
0,0,0,0,0,0,0,0,0,2,1,3,0,2178
0,0,0,0,0,0,0,0,0,2,1,1,1,2179
0,1,0,0,0,0,0,0,0,1,1,2,5,2180
0,0,0,0,0,0,0,1,0,2,1,2,1,2181
0,0,0,0,0,0,0,0,0,1,1,1,6,2182
0,1,0,0,0,0,0,0,0,1,1,3,6,2183
0,0,0,0,0,0,0,0,0,2,1,3,5,2184
0,0,0,0,0,0,0,0,0,2,1,2,3,2185
0,1,0,0,0,0,0,1,0,1,1,1,0,2186
0,0,0,0,0,0,0,1,0,2,1,2,3,2187
0,0,0,0,0,0,0,1,0,1,1,3,2,2188
0,0,0,0,0,0,0,0,0,1,1,2,3,2189
0,0,0,0,0,0,0,0,0,2,1,3,2,2190
0,0,0,0,0,0,0,0,0,1,1,2,6,2191
0,1,0,0,0,0,0,1,0,1,1,3,0,2192
0,1,0,0,0,0,0,0,1,2,1,1,3,2193
0,0,0,0,0,0,0,0,0,2,3,3,3,2195
0,0,0,0,0,0,0,0,1,2,1,2,3,2196
0,0,0,0,0,0,0,0,0,1,1,3,7,2197
0,1,0,0,0,0,0,0,0,1,2,3,0,2198
0,0,0,0,0,0,0,0,0,1,1,3,2,2199
0,1,0,0,0,0,0,0,0,2,1,1,4,2200
0,0,0,0,0,0,0,0,0,2,1,2,5,2201
0,0,0,0,0,0,0,0,0,2,1,2,1,2202
0,1,0,0,0,0,0,1,0,1,1,1,0,2203
0,1,0,0,0,0,0,0,0,2,1,2,3,2204
0,0,0,0,0,0,0,1,0,1,1,2,4,2205
0,1,0,0,0,0,0,0,1,1,1,3,3,2206
0,0,0,0,0,0,0,0,0,2,1,2,5,2207
0,1,0,0,0,0,0,1,0,1,1,1,6,2208
0,0,0,0,0,0,0,0,0,2,1,3,3,2209
0,1,1,0,0,0,0,1,0,2,1,3,4,2210
0,0,0,0,0,0,0,0,0,2,1,2,1,2211
0,1,0,0,0,0,0,1,0,1,1,3,6,2212
0,1,0,0,0,0,0,0,0,1,1,1,2,2214
0,0,0,0,0,0,0,0,0,1,1,2,6,2215
0,1,0,0,0,0,0,0,0,1,1,2,1,2216
0,0,0,0,0,0,0,0,0,1,1,3,1,2217
1,1,0,0,0,0,0,0,0,1,1,2,3,2219
0,1,0,0,0,0,0,0,0,1,1,2,2,2220
0,0,0,0,0,0,0,0,0,1,1,1,3,2221
0,1,0,0,0,0,0,0,0,1,1,2,7,2222
0,0,0,0,0,0,0,0,0,1,3,2,3,2223
0,1,0,0,0,0,0,0,0,1,1,3,4,2224
0,0,0,0,0,0,0,0,0,2,1,2,5,2225
0,1,0,0,0,0,0,0,0,1,1,2,2,2226
1,1,0,0,0,0,0,0,0,2,1,3,4,2227
0,0,0,0,0,0,0,0,0,1,1,2,4,2228
0,1,0,0,0,0,0,0,0,1,3,2,1,2229
0,0,0,0,0,0,0,0,1,2,1,2,2,2230
0,0,0,0,0,0,0,0,0,2,1,2,4,2231
0,1,0,0,0,0,0,0,0,2,1,2,0,2232
0,0,0,0,0,0,0,0,0,2,1,2,3,2233
1,0,0,0,0,0,0,0,0,1,1,3,0,2234
0,0,0,0,0,0,0,1,0,1,1,1,6,2236
0,1,0,0,0,0,0,0,0,1,3,2,0,2237
0,0,0,0,0,0,0,0,0,2,1,2,1,2238
0,1,0,0,0,0,0,0,0,1,1,1,5,2239
0,1,0,0,0,0,0,1,0,2,1,2,1,2240
0,1,0,0,0,0,0,0,0,2,1,1,4,2241
0,1,0,0,0,0,0,1,1,2,1,2,5,2242
0,1,0,0,0,0,0,0,0,1,1,2,4,2243
0,0,0,0,0,0,0,1,0,1,1,1,1,2244
0,1,0,0,0,0,0,0,0,2,1,2,1,2245
0,0,0,0,0,0,0,0,0,2,1,2,6,2246
0,0,0,0,0,0,0,1,0,2,1,2,5,2247
0,1,0,0,0,0,0,0,0,1,1,3,1,2248
0,0,0,0,0,0,0,0,0,2,1,2,3,2249
0,1,0,0,0,0,0,0,0,2,1,2,0,2250
0,0,0,0,0,0,0,1,0,1,1,2,0,2251
0,0,0,0,0,0,0,0,0,2,1,3,5,2252
0,1,0,0,0,0,0,0,0,2,1,2,3,2253
1,1,0,0,0,0,0,0,0,1,1,2,6,2254
0,0,0,0,0,0,0,0,0,2,1,3,5,2255
0,1,0,0,0,0,0,0,0,2,1,2,2,2256
0,1,0,0,0,0,0,0,0,1,1,2,5,2257
0,0,0,0,0,0,0,1,0,1,1,2,0,2258
0,0,0,0,0,0,0,0,0,2,3,1,3,2260
0,0,0,0,0,0,0,0,0,2,2,3,2,2261
0,0,0,0,0,0,0,0,0,2,3,3,3,2262
0,1,0,0,0,0,0,0,0,1,3,3,2,2263
0,1,0,0,0,0,0,0,0,2,2,1,5,2264
0,0,0,0,0,0,0,0,0,2,2,2,0,2265
0,1,0,0,0,0,0,0,0,1,2,3,0,2266
0,1,0,0,0,0,0,0,1,1,1,2,4,2267
0,0,0,0,0,0,0,0,0,1,1,1,6,2268
0,1,0,0,0,0,0,0,0,2,1,1,3,2269
0,0,0,0,0,0,0,0,0,1,2,2,0,2270
0,1,0,0,0,0,0,0,0,2,1,1,2,2271
0,1,0,0,0,0,0,0,0,2,1,2,3,2272
0,0,0,0,0,0,0,0,0,2,2,2,0,2273
0,1,0,0,0,0,0,0,0,2,2,2,1,2274
0,0,0,0,0,0,0,0,0,2,1,2,5,2275
0,0,0,0,0,0,0,0,0,1,2,3,2,2276
0,1,0,0,0,0,0,0,0,2,2,1,5,2277
0,0,0,0,0,0,0,0,0,1,1,2,4,2278
0,0,0,0,0,0,0,0,0,2,1,2,6,2279
0,0,0,0,0,0,0,0,0,2,1,2,3,2281
0,1,0,0,0,0,0,1,1,1,2,3,3,2282
0,1,0,0,0,0,0,0,0,2,1,1,1,2283
0,0,0,0,0,0,0,0,0,2,1,2,3,2284
0,1,0,0,0,0,0,0,0,1,1,2,5,2285
0,0,0,0,0,0,0,0,0,2,1,2,3,2286
0,0,0,0,0,0,0,0,0,1,3,2,0,2287
0,1,0,0,0,0,0,0,0,1,1,2,5,2288
0,0,0,0,0,0,0,0,0,2,1,1,0,2289
0,0,0,0,0,0,0,0,0,2,2,1,3,2290
0,1,0,0,0,0,0,0,0,2,2,3,3,2291
0,0,0,0,0,0,0,0,0,2,2,3,1,2292
0,1,0,0,0,0,0,0,0,1,2,2,1,2293
0,1,0,0,0,0,0,0,0,2,2,3,0,2294
0,0,0,0,0,0,0,0,0,2,2,2,4,2295
0,1,0,0,0,0,0,0,0,2,2,2,0,2296
0,0,0,0,0,0,0,0,0,1,2,2,2,2297
0,0,0,0,0,0,0,0,0,2,2,2,0,2298
0,1,0,0,0,0,0,0,1,1,2,2,3,2299
0,1,1,0,0,0,0,1,0,1,2,2,1,2300
0,1,0,0,0,0,0,0,0,1,2,1,0,2301
0,1,0,0,0,0,0,0,0,2,2,2,0,2302
0,0,0,0,0,0,0,0,0,2,2,2,4,2303
1,0,1,0,1,0,0,0,0,1,2,2,1,2305
0,1,0,0,0,0,0,0,0,1,1,2,7,2306
0,1,0,0,0,0,0,0,0,2,2,1,3,2307
0,0,0,0,0,0,0,0,0,1,2,2,4,2308
0,1,0,0,0,0,0,0,0,2,2,2,1,2309
0,0,0,0,0,0,0,0,0,1,2,3,2,2310
0,1,0,0,0,0,0,0,0,1,1,3,5,2311
0,0,0,0,0,0,0,0,0,2,1,1,5,2312
0,1,0,0,0,0,0,0,0,2,1,3,3,2313
0,0,0,0,0,0,0,0,0,2,1,1,4,2314
0,0,0,0,0,0,0,0,0,1,1,2,7,2315
0,0,0,0,0,0,0,1,0,1,1,3,5,2317
0,0,0,0,0,0,0,0,0,2,1,3,0,2318
0,0,0,0,0,0,0,1,0,2,1,1,3,2319
0,1,0,0,0,0,0,1,0,1,2,1,0,2320
0,0,0,0,0,0,0,0,0,1,2,2,3,2321
0,1,0,0,0,0,0,1,0,1,1,3,5,2322
0,1,0,0,0,0,0,0,0,2,1,3,5,2323
0,0,0,0,0,0,0,0,0,2,1,2,2,2324
1,1,0,0,0,0,0,0,0,2,1,2,3,2325
0,0,0,0,0,0,0,0,0,2,1,3,2,2326
0,1,0,0,0,0,0,0,0,1,1,3,4,2327
0,1,0,0,0,0,0,0,0,1,1,2,2,2328
0,1,0,0,0,0,0,1,0,1,1,3,6,2329
0,0,0,0,0,0,0,0,0,2,1,2,2,2330
0,1,0,0,0,0,0,0,0,1,1,3,2,2331
0,0,0,0,0,0,0,1,1,2,1,2,2,2332
0,0,0,0,0,0,0,1,1,2,1,3,2,2333
0,0,0,0,0,0,0,0,0,1,1,3,2,2334
0,1,0,0,0,0,0,0,0,2,1,2,2,2335
0,1,0,0,0,0,0,0,0,2,1,3,2,2336
0,1,0,0,0,0,0,0,0,2,1,2,4,2337
0,1,0,0,0,0,0,1,1,2,1,3,6,2338
0,0,0,0,0,0,0,0,0,2,1,2,6,2339
0,0,0,0,0,0,0,0,0,2,1,2,3,2340
0,1,0,0,0,0,0,1,0,2,1,1,6,2342
0,0,0,0,0,0,0,0,0,1,1,2,5,2343
0,0,0,0,0,0,0,0,0,2,1,2,5,2345
0,1,0,0,0,0,0,1,1,2,1,3,3,2346
0,0,0,0,0,0,0,0,0,1,1,3,4,2347
0,1,0,0,0,0,0,0,0,2,1,2,3,2348
